id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,picture,prequel,genre1,genre2,genre3,genre4,genre5
67,2005-04-13,7.54,186434,white,tv,24,r,Basilisk,https://cdn.myanimelist.net/images/anime/1103/133549l.jpg,False,Action,Adult Cast,Drama,Gore,Historical
4094,2008-07-08,6.93,29662,white,ova,6,r,Batman: Gotham Knight,https://cdn.myanimelist.net/images/anime/11/17272l.jpg,False,Action,Adventure,Martial Arts,,
5070,1998-04-01,6.36,2840,white,tv,43,g,Beast Wars Second Chou Seimeitai Transformers,https://cdn.myanimelist.net/images/anime/1453/133516l.jpg,False,Action,Mecha,Sci-Fi,,
5289,1998-12-19,6.05,1539,white,movie,1,g,Beast Wars Second Chou Seimeitai Transformers: Lio Convoy Kiki Ippatsu! Movie,https://cdn.myanimelist.net/images/anime/1082/94076l.jpg,False,Action,Adventure,Mecha,Sci-Fi,Space
57,2004-10-07,8.29,336721,white,tv,26,r,Beck: Mongolian Chop Squad,https://cdn.myanimelist.net/images/anime/11/11636l.jpg,False,Comedy,Drama,Music,Shounen,
9513,2011-01-09,7.85,589979,white,tv,60,pg_13,Beelzebub,https://cdn.myanimelist.net/images/anime/3/28013l.jpg,False,Action,Childcare,Comedy,Delinquents,Mythology
31904,2016-04-16,5.36,229505,white,tv,10,r+,Big Order (TV),https://cdn.myanimelist.net/images/anime/11/79757l.jpg,False,Action,Fantasy,Shounen,Super Power,
348,2003-10-04,6.44,19103,white,tv,13,g,Bottle Fairy,https://cdn.myanimelist.net/images/anime/3/16917l.jpg,False,CGDCT,Comedy,Fantasy,,
3446,2008-10-18,6.95,36645,white,movie,1,r,Biohazard: Degeneration,https://cdn.myanimelist.net/images/anime/4/11769l.jpg,True,Action,Horror,Sci-Fi,,
42976,2021-07-08,6.24,15898,white,ona,4,r,Biohazard: Infinite Darkness,https://cdn.myanimelist.net/images/anime/1261/119378l.jpg,True,Action,Horror,Sci-Fi,,
530,1992-03-07,7.73,376863,white,tv,46,pg_13,Sailor Moon,https://cdn.myanimelist.net/images/anime/1440/92258l.jpg,False,Fantasy,Mahou Shoujo,Mythology,Romance,Shoujo
740,1993-03-06,7.72,156893,white,tv,43,pg_13,Sailor Moon R,https://cdn.myanimelist.net/images/anime/1/740l.jpg,True,Fantasy,Mahou Shoujo,Mythology,Romance,Shoujo
531,1993-12-05,7.72,65862,white,movie,1,pg_13,Sailor Moon R: The Movie - The Promise of the Rose,https://cdn.myanimelist.net/images/anime/12/18897l.jpg,False,Drama,Mahou Shoujo,Romance,Shoujo,
532,1994-03-19,7.9,145176,white,tv,38,pg_13,Sailor Moon S,https://cdn.myanimelist.net/images/anime/1077/92346l.jpg,True,Fantasy,Mahou Shoujo,Romance,Shoujo,
997,1994-12-04,7.69,53980,white,movie,1,pg_13,Sailor Moon S Movie: Hearts in Ice,https://cdn.myanimelist.net/images/anime/1601/98566l.jpg,False,Adventure,Comedy,Drama,Fantasy,Mahou Shoujo
42441,1994-09-26,6.1,857,white,ova,1,pg_13,Bishoujo Senshi Sailor Moon S: Kotaete Moon Call!,https://cdn.myanimelist.net/images/anime/1155/108457l.jpg,False,Fantasy,Shoujo,,,
1239,1995-03-04,7.63,117918,white,tv,39,pg_13,Sailor Moon SuperS,https://cdn.myanimelist.net/images/anime/1600/92253l.jpg,True,Fantasy,Mahou Shoujo,Romance,Shoujo,
1240,1995-12-23,7.55,40971,white,movie,1,pg_13,Sailor Moon SuperS the Movie: Black Dream Hole,https://cdn.myanimelist.net/images/anime/1952/117493l.jpg,False,Drama,Mahou Shoujo,Shoujo,,
996,1996-03-09,7.95,111894,white,tv,34,pg_13,Sailor Moon Sailor Stars,https://cdn.myanimelist.net/images/anime/1645/105992l.jpg,True,Adventure,Comedy,Drama,Fantasy,Mahou Shoujo
1498,2006-09-08,7.09,102666,white,tv,12,r,Black Blood Brothers,https://cdn.myanimelist.net/images/anime/5/13804l.jpg,False,Action,Comedy,Fantasy,Vampire,
68,2005-10-07,7.32,268494,white,tv,23,pg_13,Black Cat,https://cdn.myanimelist.net/images/anime/1183/133280l.jpg,False,Action,Adventure,Sci-Fi,Shounen,Super Power
33950,2016-11-27,6.75,42607,white,ova,1,pg_13,Black Clover: Jump Festa 2016 Special,https://cdn.myanimelist.net/images/anime/7/84639l.jpg,False,Action,Comedy,Fantasy,Shounen,
37498,2019-10-05,6.69,80348,white,movie,1,pg_13,Blackfox,https://cdn.myanimelist.net/images/anime/1904/119291l.jpg,False,Action,,,,
1520,1993-12-21,7.73,39770,white,ova,12,r+,Black Jack,https://cdn.myanimelist.net/images/anime/5/12978l.jpg,True,Drama,Medical,Mystery,Psychological,Shounen
2213,2004-10-11,7.58,35612,white,tv,61,pg_13,Black Jack (TV),https://cdn.myanimelist.net/images/anime/1588/133791l.jpg,True,Drama,Medical,Shounen,,
2214,2006-04-10,7.53,13433,white,tv,17,pg_13,Black Jack 21,https://cdn.myanimelist.net/images/anime/1300/133792l.jpg,True,Action,Drama,Medical,Shounen,
1521,1996-11-30,7.32,13339,white,movie,1,r,Black Jack: The Movie,https://cdn.myanimelist.net/images/anime/1868/134318l.jpg,False,Award Winning,Drama,Medical,Shounen,
4070,2005-12-17,6.16,2395,white,movie,1,g,Black Jack: Dr. Pinoco's Adventure,https://cdn.myanimelist.net/images/anime/9/7415l.jpg,False,Comedy,Medical,,,
1983,2005-12-17,7.14,5101,white,movie,1,pg_13,Black Jack: The Two Doctors of Darkness,https://cdn.myanimelist.net/images/anime/4/40303l.jpg,False,Drama,Medical,Shounen,,
6246,2000-03-22,6.7,3592,white,ova,1,pg_13,Black Jack: Sora kara Kita Kodomo,https://cdn.myanimelist.net/images/anime/9/88341l.jpg,False,Drama,Medical,Shounen,,
7059,2010-07-24,7.1,174121,white,ova,1,pg_13,Black★Rock Shooter (OVA),https://cdn.myanimelist.net/images/anime/6/22417l.jpg,True,Action,Drama,Fantasy,School,Super Power
3407,2008-04-06,6.89,82135,white,tv,24,r,Blassreiter,https://cdn.myanimelist.net/images/anime/1154/133811l.jpg,False,Action,Drama,Mecha,Sci-Fi,
150,2005-10-08,7.62,373689,white,tv,50,r,Blood+,https://cdn.myanimelist.net/images/anime/10/10183l.jpg,False,Action,Drama,Gore,Horror,Military
405,2000-11-18,6.87,110169,white,movie,1,r,Blood: The Last Vampire,https://cdn.myanimelist.net/images/anime/9/18913l.jpg,False,Award Winning,Gore,Horror,Supernatural,Vampire
2964,2007-10-03,6.69,30646,white,tv,13,pg_13,Blue Drop,https://cdn.myanimelist.net/images/anime/3/50485l.jpg,False,Drama,Girls Love,Sci-Fi,Shounen,
1380,2002-11-20,6.19,11411,white,movie,1,r,Blue Gender: The Warrior,https://cdn.myanimelist.net/images/anime/4/15774l.jpg,False,Action,Adventure,Drama,Gore,Horror
526,1993-12-17,7.08,20104,white,ova,6,pg_13,Please Save My Earth,https://cdn.myanimelist.net/images/anime/5/25035l.jpg,False,Drama,Sci-Fi,Shoujo,,
7366,1995-02-01,6.6,2420,white,movie,1,pg_13,Please Save My Earth Movie: From Alice to Rin-kun,https://cdn.myanimelist.net/images/anime/9/17794l.jpg,False,Drama,Romance,Sci-Fi,Shoujo,
819,2005-05-18,6.2,42991,white,ova,1,r+,Boku wa Imouto ni Koi wo Suru,https://cdn.myanimelist.net/images/anime/1178/121937l.jpg,False,Romance,Shoujo,,,
357,2005-03-13,6.54,198749,white,ova,4,r,Bludgeoning Angel Dokuro-chan,https://cdn.myanimelist.net/images/anime/10/13210l.jpg,False,Comedy,Ecchi,Gag Humor,Gore,Supernatural
2131,2007-08-11,6.64,107807,white,ova,2,r,Bludgeoning Angel Dokuro-chan 2,https://cdn.myanimelist.net/images/anime/7/14709l.jpg,True,Comedy,Ecchi,Gag Humor,Gore,Supernatural
7504,2003,5.33,698,white,ona,1,g,Bologee Story,https://cdn.myanimelist.net/images/anime/2/18010l.jpg,False,Avant Garde,Drama,Romance,,
369,2000-01-05,7.16,133669,white,tv,12,r+,Boogiepop Phantom,https://cdn.myanimelist.net/images/anime/1327/95777l.jpg,False,Avant Garde,Drama,Horror,Mystery,Psychological
2292,1990-09-25,6.02,3345,white,ova,6,r,Iczer Reborn,https://cdn.myanimelist.net/images/anime/7/50033l.jpg,True,Action,Adventure,Sci-Fi,,
159,2004-04-07,6.28,18750,white,tv,24,pg_13,The Melody of Oblivion,https://cdn.myanimelist.net/images/anime/9/52679l.jpg,False,Action,Adventure,Fantasy,Horror,Mecha
105,2000-04-11,6.4,23435,white,tv,13,pg_13,Boys Be...,https://cdn.myanimelist.net/images/anime/1/2223l.jpg,False,Comedy,Romance,School,Shounen,
6772,2010-05-29,7.63,84207,white,movie,1,r,Broken Blade,https://cdn.myanimelist.net/images/anime/10/68079l.jpg,False,Action,Adult Cast,Fantasy,Mecha,Military
8514,2010-06-26,7.71,61720,white,movie,1,r,Broken Blade 2,https://cdn.myanimelist.net/images/anime/2/68081l.jpg,True,Action,Adult Cast,Fantasy,Mecha,Military
9252,2010-09-25,7.77,58763,white,movie,1,r,Broken Blade 3,https://cdn.myanimelist.net/images/anime/8/68083l.jpg,True,Action,Adult Cast,Fantasy,Mecha,Military
9465,2010-10-30,7.83,57582,white,movie,1,r,Broken Blade 4,https://cdn.myanimelist.net/images/anime/11/68085l.jpg,True,Action,Adult Cast,Fantasy,Mecha,Military
9724,2011-01-22,7.8,55324,white,movie,1,r,Broken Blade 5,https://cdn.myanimelist.net/images/anime/9/68087l.jpg,True,Action,Adult Cast,Fantasy,Mecha,Military
10092,2011-03-26,7.68,54275,white,movie,1,r,Broken Blade 6,https://cdn.myanimelist.net/images/anime/4/68089l.jpg,True,Action,Adult Cast,Fantasy,Mecha,Military
49165,2021-10-12,5.35,5278,white,ona,1,r,Bright: Samurai Soul,https://cdn.myanimelist.net/images/anime/1024/119043l.jpg,False,Action,Adventure,Fantasy,,
1347,1987-02-25,7.32,53170,white,ova,8,r+,Bubblegum Crisis,https://cdn.myanimelist.net/images/anime/5/27361l.jpg,False,Adult Cast,Adventure,Mecha,Sci-Fi,
1536,2006-10-05,7.3,171405,white,tv,26,pg_13,Buso Renkin,https://cdn.myanimelist.net/images/anime/6/75566l.jpg,False,Action,Fantasy,School,Shounen,Super Power
3127,1986-07-21,5.63,6907,white,ova,1,pg_13,California Crisis: Gun Salvo,https://cdn.myanimelist.net/images/anime/1887/97046l.jpg,False,Action,Adventure,Sci-Fi,,
2146,2002-03-22,4.54,2527,white,ova,1,pg_13,Canary,https://cdn.myanimelist.net/images/anime/1511/112367l.jpg,False,Fantasy,Music,Romance,School,
5116,2008-08-13,6.75,26806,white,ova,1,pg_13,Candy Boy Episode: EX01 - Mirai Yohouzu,https://cdn.myanimelist.net/images/anime/10/35525l.jpg,False,Girls Love,School,,,
4535,2008-05-02,6.77,74638,white,ona,7,pg_13,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,https://cdn.myanimelist.net/images/anime/10/13663l.jpg,True,Girls Love,Love Polygon,School,,
3456,2007-11-22,6.77,31774,white,ona,1,pg_13,Candy☆Boy: Side Story For Archive,https://cdn.myanimelist.net/images/anime/3/35473l.jpg,True,Girls Love,School,,,
40256,2019-08-15,6.42,41329,white,ona,12,r,Cannon Busters,https://cdn.myanimelist.net/images/anime/1452/102628l.jpg,False,Action,Adventure,Fantasy,Sci-Fi,
694,2005-10-02,6.73,26812,white,tv,24,pg_13,Canvas 2: Rainbow Colored Sketch,https://cdn.myanimelist.net/images/anime/6/74076l.jpg,False,Comedy,Drama,Romance,Visual Arts,
695,2001-12-25,5.66,7635,white,ova,2,r+,Canvas: Sepia-iro no Motif,https://cdn.myanimelist.net/images/anime/3/22124l.jpg,False,Comedy,Romance,Slice of Life,Visual Arts,
2053,1991-04-05,5.44,3470,white,ova,1,pg_13,Capricorn,https://cdn.myanimelist.net/images/anime/6/2954l.jpg,False,Adventure,Comedy,Fantasy,Isekai,Sci-Fi
372,2000-07-15,8.21,114430,white,movie,1,pg,Cardcaptor Sakura Movie 2: The Sealed Card,https://cdn.myanimelist.net/images/anime/1652/90326l.jpg,True,Award Winning,Comedy,Drama,Fantasy,Mahou Shoujo
1078,2000-07-15,7.32,31540,white,movie,1,g,Cardcaptor Sakura: Leave it to Kero! Theatrical Version,https://cdn.myanimelist.net/images/anime/13/28850l.jpg,False,Comedy,Gourmet,Shoujo,,
1049,1982-01-23,6.88,14369,white,movie,1,g,Gauche the Cellist,https://cdn.myanimelist.net/images/anime/9/36627l.jpg,False,Award Winning,Drama,Fantasy,Kids,Music
3087,2009-07-28,7.14,101473,white,movie,1,pg_13,Cencoroll,https://cdn.myanimelist.net/images/anime/1732/96096l.jpg,False,Action,Sci-Fi,,,
6346,1989-10-14,4.65,2320,white,ova,1,pg_13,Cherry no Manma,https://cdn.myanimelist.net/images/anime/9/16025l.jpg,False,Romance,Shoujo,,,
831,2001-10-03,7.09,23800,white,tv,24,pg,A Little Snow Fairy Sugar,https://cdn.myanimelist.net/images/anime/11/17101l.jpg,False,Comedy,Fantasy,,,
37623,2018-08-24,6.84,26830,white,movie,3,g,Modest Heroes,https://cdn.myanimelist.net/images/anime/1881/93496l.jpg,False,Action,Adventure,Award Winning,Drama,Fantasy
1312,1999-10-05,7.14,9592,white,tv,26,pg_13,Dai-Guard: Terrestrial Defense Corp.,https://cdn.myanimelist.net/images/anime/1969/94093l.jpg,False,Adventure,Comedy,Mecha,Military,Sci-Fi
812,2001-01-09,6.78,33776,white,tv,13,pg_13,Arjuna,https://cdn.myanimelist.net/images/anime/1294/133834l.jpg,False,Adventure,Drama,Sci-Fi,,
59,2002-04-03,7.4,478321,white,tv,26,pg_13,Chobits,https://cdn.myanimelist.net/images/anime/4/24648l.jpg,False,Comedy,Drama,Ecchi,Romance,Sci-Fi
5238,2009-01-31,6.15,2177,white,movie,1,pg,Chocolate Underground: Bokura no Chocolate Sensou,https://cdn.myanimelist.net/images/anime/1006/95712l.jpg,False,Adventure,Comedy,Kids,,
1219,2006-07-12,6.75,21243,white,tv,24,r+,Chocotto Sister,https://cdn.myanimelist.net/images/anime/7/16825l.jpg,False,Comedy,Drama,Ecchi,Romance,
1675,2003-01-10,6.81,9868,white,tv,52,pg_13,Transformers Armada,https://cdn.myanimelist.net/images/anime/1231/104729l.jpg,False,Action,Mecha,Sci-Fi,,
6511,1999-02-03,6.38,2757,white,tv,35,g,Beast Wars Neo,https://cdn.myanimelist.net/images/anime/1880/133517l.jpg,True,Action,Adventure,Mecha,Sci-Fi,Space
833,2002-10-08,6.37,13863,white,tv,13,pg_13,Super Heavy God Gravion,https://cdn.myanimelist.net/images/anime/9/75166l.jpg,False,Action,Comedy,Mecha,Sci-Fi,
1149,2004-01-09,6.62,9150,white,tv,12,r+,Super Heavy God Gravion Zwei,https://cdn.myanimelist.net/images/anime/11/75167l.jpg,True,Action,Adventure,Comedy,Mecha,Sci-Fi
60,2003-11-25,7.61,224960,white,tv,24,r,Chrono Crusade,https://cdn.myanimelist.net/images/anime/13/14141l.jpg,False,Action,Historical,Mythology,Romance,Shounen
4095,1991,6.22,5421,white,movie,1,g,Chuumon no Ooi Ryouriten (1991),https://cdn.myanimelist.net/images/anime/7/7479l.jpg,False,Award Winning,Fantasy,Horror,Supernatural,
1723,2007-09-15,7.23,174967,white,movie,1,pg_13,Clannad The Motion Picture,https://cdn.myanimelist.net/images/anime/13/75650l.jpg,False,Drama,Romance,School,Supernatural,
69,2005-10-05,6.3,10801,white,tv,25,pg_13,Cluster Edge,https://cdn.myanimelist.net/images/anime/1980/103243l.jpg,False,Action,Fantasy,Military,Sci-Fi,
8888,2012-07-16,7.34,181214,white,movie,1,r,Code Geass: Akito the Exiled - The Wyvern Arrives,https://cdn.myanimelist.net/images/anime/10/41401l.jpg,False,Action,Mecha,Military,Sci-Fi,
15197,2013-09-14,7.46,135318,white,movie,1,r,Code Geass: Akito the Exiled - The Wyvern Divided,https://cdn.myanimelist.net/images/anime/9/56243l.jpg,True,Action,Mecha,Military,,
2564,2007-07-04,6.39,18276,white,tv,12,g,Code-E,https://cdn.myanimelist.net/images/anime/10/57435l.jpg,False,Comedy,Romance,School,Sci-Fi,
289,2001-04-02,6.58,19938,white,tv,13,pg_13,Comic Party,https://cdn.myanimelist.net/images/anime/1809/130426l.jpg,False,Comedy,Drama,Otaku Culture,,
706,2005-04-04,6.48,9967,white,tv,13,pg_13,Comic Party Revolution,https://cdn.myanimelist.net/images/anime/1100/130425l.jpg,True,Comedy,Drama,Otaku Culture,,
5147,2003-12-22,6.38,3488,white,ova,4,pg_13,Comic Party Revolution OVA,https://cdn.myanimelist.net/images/anime/12/24592l.jpg,True,Comedy,Otaku Culture,,,
982,2002-05-25,5.78,12759,white,ova,3,r+,Cosplay Complex,https://cdn.myanimelist.net/images/anime/13/19185l.jpg,False,Comedy,Ecchi,Otaku Culture,Parody,School
5167,2006-03-23,5.66,2007,white,ova,4,r,Cream Lemon: New Generation,https://cdn.myanimelist.net/images/anime/8/62727l.jpg,False,Drama,Romance,,,
5941,2009-04-05,8.38,123222,white,tv,50,pg_13,Cross Game,https://cdn.myanimelist.net/images/anime/6/22103l.jpg,False,Drama,Romance,School,Shounen,Sports
62,2003-07-05,6.71,75639,white,tv,26,pg_13,D.C.~Da Capo~,https://cdn.myanimelist.net/images/anime/4/73936l.jpg,False,Drama,Harem,Romance,,
5216,2008-12-25,7.12,15787,white,ova,2,pg_13,D.C.if: Da Capo if,https://cdn.myanimelist.net/images/anime/2/25445l.jpg,False,Drama,Harem,Romance,,
3627,2008-04-06,7.18,29850,white,tv,13,pg_13,D.C.II S.S.: Da Capo II Second Season,https://cdn.myanimelist.net/images/anime/9/75306l.jpg,True,Comedy,Drama,Fantasy,Harem,Romance
2595,2007-10-02,6.87,36688,white,tv,13,pg_13,D.C.II: Da Capo II,https://cdn.myanimelist.net/images/anime/9/75305l.jpg,True,Drama,Ecchi,Romance,School,
291,2005-07-02,6.94,33626,white,tv,26,pg_13,D.C.S.S. ~Da Capo Second Season~,https://cdn.myanimelist.net/images/anime/8/73937l.jpg,True,Comedy,Drama,Harem,Romance,Supernatural
1482,2006-10-03,8.01,685634,white,tv,103,pg_13,D.Gray-man,https://cdn.myanimelist.net/images/anime/13/75194l.jpg,False,Action,Adventure,Fantasy,Mythology,Shounen
32370,2016-07-05,7.69,188390,white,tv,13,r,D.Gray-man HALLOW,https://cdn.myanimelist.net/images/anime/12/80766l.jpg,True,Action,Adventure,Fantasy,Mythology,Shounen
2285,2005-12-06,6.33,4938,white,tv,40,pg,D.I.C.E.,https://cdn.myanimelist.net/images/anime/1/2523l.jpg,False,Action,Adventure,Kids,Mecha,Sci-Fi
61,2003-04-03,7.17,184143,white,tv,26,pg_13,D.N.Angel,https://cdn.myanimelist.net/images/anime/1126/98904l.jpg,False,Action,Comedy,Fantasy,Romance,School
6855,1964,6.55,1162,white,movie,1,g,Uproar in Heaven,https://cdn.myanimelist.net/images/anime/1298/131827l.jpg,False,Adventure,,,,
1778,2005-10-29,7.02,4565,white,tv,26,pg,Dae Jang Geum: Jang Geum's Dream,https://cdn.myanimelist.net/images/anime/1/1778l.jpg,False,Adventure,Comedy,Gourmet,Historical,
933,2006-03-20,6.93,32967,white,ova,4,r,Magical Witch Punie-Chan,https://cdn.myanimelist.net/images/anime/1349/103321l.jpg,False,Comedy,Fantasy,Gag Humor,Mahou Shoujo,School
956,1976-04-01,6.84,2612,white,tv,44,pg_13,Dino Mech Gaiking,https://cdn.myanimelist.net/images/anime/1196/134634l.jpg,False,Action,Adventure,Mecha,Sci-Fi,
6573,2009-10-09,7.43,409066,white,tv,12,r,Darker than Black: Gemini of the Meteor,https://cdn.myanimelist.net/images/anime/1189/134110l.jpg,True,Action,Mystery,Sci-Fi,Super Power,
974,2004-01-16,7.21,92923,white,movie,1,r+,Dead Leaves,https://cdn.myanimelist.net/images/anime/1827/112657l.jpg,False,Action,Comedy,Gore,Sci-Fi,Super Power
1221,2006-07-01,6.45,34906,white,tv,52,pg,Powerpuff Girls Z,https://cdn.myanimelist.net/images/anime/12/3253l.jpg,False,Action,Comedy,School,Sci-Fi,Super Power
1726,2007-06-14,6.94,306390,white,tv,12,r,Devil May Cry,https://cdn.myanimelist.net/images/anime/4/26417l.jpg,False,Action,Fantasy,Gore,Mythology,
8490,2000-07-20,5.69,8529,white,movie,1,pg,Digimon Adventure 3D: Digimon Grand Prix!,https://cdn.myanimelist.net/images/anime/12/22649l.jpg,False,Adventure,Comedy,Fantasy,Kids,Parody
3031,2002-07-20,6.83,20696,white,movie,1,pg,Digimon Frontier: Island of Lost Digimon,https://cdn.myanimelist.net/images/anime/5/4416l.jpg,False,Adventure,Comedy,Drama,Fantasy,
2606,2006-12-09,6.54,13534,white,movie,1,pg,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,https://cdn.myanimelist.net/images/anime/3/3519l.jpg,False,Action,Adventure,Comedy,Fantasy,
3032,2001-07-14,6.95,21914,white,movie,1,pg,Digimon Tamers: Battle of Adventurers,https://cdn.myanimelist.net/images/anime/10/7812l.jpg,False,Adventure,Drama,Sci-Fi,,
3033,2002-03-02,7.05,25424,white,movie,1,pg,Digimon Tamers: Runaway Locomon,https://cdn.myanimelist.net/images/anime/12/4418l.jpg,True,Adventure,Comedy,Sci-Fi,,
2123,2005-01-03,7.06,21044,white,movie,1,pg,Digimon X-Evolution,https://cdn.myanimelist.net/images/anime/6/30284l.jpg,False,Action,Adventure,Fantasy,Sci-Fi,
3684,2001,5.56,3137,white,ova,1,pg_13,Dimension Loop,https://cdn.myanimelist.net/images/anime/6/15302l.jpg,False,Sci-Fi,,,,
424,1985-07-15,7.21,32032,white,tv,24,r+,Dirty Pair,https://cdn.myanimelist.net/images/anime/2/20673l.jpg,False,Adventure,Comedy,Detective,Sci-Fi,
4200,1987-12-21,7.09,7728,white,ova,10,pg_13,Dirty Pair OVA,https://cdn.myanimelist.net/images/anime/4/61127l.jpg,True,Adventure,Comedy,Detective,Sci-Fi,
563,1994-10-07,6.64,43626,white,tv,12,pg_13,DNA²,https://cdn.myanimelist.net/images/anime/1433/103506l.jpg,False,Comedy,Romance,Sci-Fi,Shounen,Time Travel
1187,1995-02-21,6.49,13108,white,ova,3,pg_13,DNA² OVA,https://cdn.myanimelist.net/images/anime/7/4537l.jpg,True,Comedy,Drama,Sci-Fi,Shounen,Time Travel
5593,2009-05-19,7.3,61069,white,ova,4,r,Dogs: Bullets & Carnage,https://cdn.myanimelist.net/images/anime/1725/104511l.jpg,False,Action,Adult Cast,Drama,Gore,Organized Crime
11705,2012-02-11,6.07,9994,white,movie,1,r,Dragon Age: Dawn of the Seeker,https://cdn.myanimelist.net/images/anime/1238/90707l.jpg,False,Action,Fantasy,,,
502,1986-12-20,6.76,67520,white,movie,1,pg_13,Dragon Ball: Curse of the Blood Rubies,https://cdn.myanimelist.net/images/anime/1992/121522l.jpg,False,Action,Adventure,Comedy,Fantasy,Shounen
891,1987-07-18,6.73,64151,white,movie,1,pg_13,Dragon Ball: Sleeping Princess in Devil's Castle,https://cdn.myanimelist.net/images/anime/1220/121989l.jpg,True,Action,Adventure,Comedy,Fantasy,Sci-Fi
892,1988-07-09,6.82,57301,white,movie,1,pg_13,Dragon Ball: Mystical Adventure,https://cdn.myanimelist.net/images/anime/1825/90341l.jpg,True,Action,Adventure,Comedy,Fantasy,Sci-Fi
893,1996-03-02,7.13,61189,white,movie,1,pg_13,Dragon Ball: The Path to Power,https://cdn.myanimelist.net/images/anime/1497/93677l.jpg,True,Action,Adventure,Comedy,Fantasy,Sci-Fi
894,1989-07-15,6.63,121967,white,movie,1,pg_13,Dragon Ball Z: Dead Zone,https://cdn.myanimelist.net/images/anime/1258/90343l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
895,1990-03-10,6.58,112368,white,movie,1,pg_13,Dragon Ball Z: The World's Strongest,https://cdn.myanimelist.net/images/anime/1017/90344l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
896,1990-07-07,6.69,135341,white,movie,1,pg_13,Dragon Ball Z: The Tree of Might,https://cdn.myanimelist.net/images/anime/1956/90345l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
897,1991-03-09,6.54,118686,white,movie,1,pg_13,Dragon Ball Z: Lord Slug,https://cdn.myanimelist.net/images/anime/1620/93667l.jpg,True,Action,Adventure,Fantasy,Sci-Fi,Shounen
898,1991-07-20,7.06,146964,white,movie,1,pg_13,Dragon Ball Z: Cooler's Revenge,https://cdn.myanimelist.net/images/anime/1113/121523l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
899,1992-03-07,6.79,126742,white,movie,1,pg_13,Dragon Ball Z: The Return of Cooler,https://cdn.myanimelist.net/images/anime/1007/93669l.jpg,True,Action,Adventure,Comedy,Fantasy,Sci-Fi
900,1992-07-11,6.83,121992,white,movie,1,pg_13,Dragon Ball Z: Super Android 13!,https://cdn.myanimelist.net/images/anime/1723/93670l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
901,1993-03-06,7.31,160500,white,movie,1,pg_13,Dragon Ball Z: Broly - The Legendary Super Saiyan,https://cdn.myanimelist.net/images/anime/1451/121524l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
902,1993-07-10,7.11,120155,white,movie,1,pg_13,Dragon Ball Z: Bojack Unbound,https://cdn.myanimelist.net/images/anime/1730/93672l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
903,1994-03-12,6.77,131284,white,movie,1,pg_13,Dragon Ball Z: Broly - Second Coming,https://cdn.myanimelist.net/images/anime/1191/93673l.jpg,True,Action,Adventure,Comedy,Fantasy,Martial Arts
904,1994-07-09,5.78,122099,white,movie,1,pg_13,Dragon Ball Z: Bio-Broly,https://cdn.myanimelist.net/images/anime/1035/93674l.jpg,True,Action,Adventure,Comedy,Fantasy,Martial Arts
905,1995-03-04,7.59,150163,white,movie,1,pg_13,Dragon Ball Z: Fusion Reborn,https://cdn.myanimelist.net/images/anime/1015/93675l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
906,1995-07-15,7.35,130319,white,movie,1,pg_13,Dragon Ball Z: Wrath of the Dragon,https://cdn.myanimelist.net/images/anime/1704/93676l.jpg,False,Action,Adventure,Comedy,Fantasy,Sci-Fi
14837,2013-03-30,7.4,217513,white,movie,1,pg_13,Dragon Ball Z: Battle of Gods,https://cdn.myanimelist.net/images/anime/1734/93678l.jpg,False,Action,Adventure,Fantasy,Martial Arts,Shounen
25389,2015-04-18,7.04,177221,white,movie,1,pg_13,Dragon Ball Z: Resurrection 'F',https://cdn.myanimelist.net/images/anime/1833/93679l.jpg,True,Action,Adventure,Comedy,Fantasy,Martial Arts
6714,1992-01-28,6.43,22151,white,ova,1,g,Dragon Ball Z: Gather Together! Goku's World,https://cdn.myanimelist.net/images/anime/2/55203l.jpg,False,Action,Adventure,Comedy,Fantasy,Martial Arts
984,1993-07-23,6.73,49704,white,ova,2,pg_13,Dragon Ball Z: Plan to Eradicate the Saiyans,https://cdn.myanimelist.net/images/anime/1021/116787l.jpg,False,Adventure,Comedy,Fantasy,Sci-Fi,Shounen
9330,2011-01-11,6.62,171531,white,tv,12,pg_13,Dragon Crisis!,https://cdn.myanimelist.net/images/anime/8/50311l.jpg,False,Action,Fantasy,Harem,Romance,School
296,2002-07-04,6.69,23288,white,tv,38,pg,Dragon Drive,https://cdn.myanimelist.net/images/anime/1/2214l.jpg,False,Action,Adventure,Comedy,Fantasy,School
2795,2007-10-04,6.59,75954,white,tv,25,pg_13,Dragonaut - The Resonance,https://cdn.myanimelist.net/images/anime/1523/134026l.jpg,False,Action,Drama,Fantasy,Mecha,Romance
